rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,late_delay,delay
549506,407181,mobile,ended,35.0,,,30 < Late < 45,late
549658,355842,connect,ended,-101.0,,,Early,early
549855,405622,mobile,ended,24.0,,,15 < Late < 30,late
549912,350502,connect,ended,-70.0,,,Early,early
550033,285452,connect,ended,31.0,545931.0,0.0,30 < Late < 45,late
550275,388604,mobile,ended,-23.0,,,Early,early
550299,304775,connect,ended,-132.0,,,Early,early
550301,354331,mobile,ended,61.0,,,60 < Late < 90,late
550370,373948,mobile,ended,,,,NaN,early
550487,347859,mobile,ended,-80.0,,,Early,early
550503,248627,mobile,ended,25.0,,,15 < Late < 30,late
550539,348225,mobile,ended,-59.0,,,Early,early
550546,273577,mobile,ended,124.0,,,Late > 120,late
550643,344272,mobile,ended,-574.0,,,Early,early
550653,369801,mobile,ended,-110.0,,,Early,early
550680,223476,mobile,ended,102.0,,,90 < Late < 120,late
550687,366164,connect,ended,-139.0,,,Early,early
550735,362860,mobile,ended,-40.0,,,Early,early
550747,314845,mobile,canceled,,,,NaN,early
550754,403870,mobile,ended,-2.0,,,Early,early
550763,371509,mobile,ended,802.0,,,Late > 120,late
550815,339442,mobile,ended,28.0,,,15 < Late < 30,late
550871,213704,mobile,ended,7.0,,,Late < 15,late
550976,296351,mobile,canceled,,,,NaN,early
551054,339412,mobile,canceled,,,,NaN,early
551118,409227,mobile,ended,-1429.0,,,Early,early
551121,352393,connect,ended,39.0,548333.0,480.0,30 < Late < 45,late
551272,339488,mobile,ended,,,,NaN,early
551337,314456,connect,ended,-37.0,556481.0,480.0,Early,early
551412,281116,mobile,ended,-14.0,,,Early,early
544780,346952,mobile,ended,70.0,,,60 < Late < 90,late
544889,343369,mobile,ended,403.0,,,Late > 120,late
545150,394928,connect,ended,-95.0,,,Early,early
545317,258671,mobile,ended,-19.0,,,Early,early
545492,364907,connect,ended,97.0,,,90 < Late < 120,late
545829,395922,mobile,ended,271.0,,,Late > 120,late
545838,385721,connect,ended,202.0,,,Late > 120,late
545843,405541,mobile,ended,-2759.0,,,Early,early
546026,401649,connect,ended,2.0,,,Late < 15,late
546167,411172,mobile,canceled,,,,NaN,early
546222,307635,mobile,ended,-1.0,,,Early,early
546286,386802,mobile,canceled,,,,NaN,early
546385,221830,mobile,canceled,,,,NaN,early
546388,410697,mobile,canceled,,,,NaN,early
546423,394928,connect,ended,-63.0,,,Early,early
546476,245884,mobile,ended,243.0,,,Late > 120,late
546485,382758,mobile,ended,429.0,,,Late > 120,late
546555,376642,mobile,ended,397.0,,,Late > 120,late
546591,374933,mobile,canceled,,,,NaN,early
546665,410870,mobile,ended,,,,NaN,early
546727,401262,mobile,ended,39.0,544217.0,90.0,30 < Late < 45,late
546798,354138,mobile,ended,13.0,,,Late < 15,late
547095,339540,mobile,ended,119.0,535528.0,60.0,90 < Late < 120,late
547317,405624,connect,ended,20.0,,,15 < Late < 30,late
547325,203773,connect,ended,-86.0,,,Early,early
547418,399863,mobile,ended,6.0,,,Late < 15,late
547493,346697,mobile,ended,78.0,557319.0,690.0,60 < Late < 90,late
547513,388111,mobile,canceled,,,,NaN,early
547597,381499,connect,ended,-20.0,,,Early,early
547656,301367,mobile,ended,14.0,,,Late < 15,late
547693,378510,mobile,ended,76.0,,,60 < Late < 90,late
547776,398855,mobile,ended,-53.0,,,Early,early
547829,313602,connect,ended,-86.0,,,Early,early
547833,408047,mobile,ended,-1034.0,,,Early,early
547862,380731,mobile,ended,-12.0,,,Early,early
547962,409069,mobile,ended,-1.0,,,Early,early
548070,295754,mobile,canceled,,,,NaN,early
548078,315303,mobile,ended,-7.0,,,Early,early
548134,387318,mobile,ended,104.0,,,90 < Late < 120,late
548156,411901,mobile,ended,159.0,,,Late > 120,late
548182,398243,mobile,ended,51.0,,,45 < Late < 60,late
548210,384837,mobile,ended,156.0,,,Late > 120,late
548228,264348,mobile,ended,46.0,,,45 < Late < 60,late
548314,365502,mobile,ended,-53.0,,,Early,early
548477,375389,mobile,ended,36.0,,,30 < Late < 45,late
548535,324513,mobile,ended,18.0,,,15 < Late < 30,late
548558,219550,mobile,ended,24.0,,,15 < Late < 30,late
548607,224455,mobile,ended,,,,NaN,early
548698,381708,connect,ended,13.0,,,Late < 15,late
548731,332880,connect,ended,-89.0,,,Early,early
548922,188698,mobile,ended,26.0,,,15 < Late < 30,late
549049,373237,mobile,ended,87.0,,,60 < Late < 90,late
549064,347699,mobile,canceled,,,,NaN,early
549182,411097,mobile,ended,,,,NaN,early
549232,192628,mobile,ended,34.0,,,30 < Late < 45,late
549257,385782,mobile,canceled,,,,NaN,early
549268,375155,mobile,canceled,,,,NaN,early
549361,375233,mobile,ended,70.0,,,60 < Late < 90,late
549367,400980,mobile,ended,129.0,,,Late > 120,late
548650,365017,mobile,canceled,,,,NaN,early
548654,364520,mobile,ended,21.0,,,15 < Late < 30,late
548793,393078,mobile,ended,-2.0,,,Early,early
548895,355179,mobile,ended,-73.0,,,Early,early
548969,312348,mobile,ended,-850.0,,,Early,early
549046,294107,mobile,ended,-4.0,,,Early,early
549097,348551,mobile,ended,-15.0,,,Early,early
549102,303010,mobile,ended,-237.0,,,Early,early
549110,378072,connect,ended,29.0,,,15 < Late < 30,late
549140,379244,mobile,ended,-31.0,,,Early,early
549227,304646,mobile,ended,62.0,,,60 < Late < 90,late
549265,402654,mobile,ended,,,,NaN,early
549283,331284,mobile,ended,-60.0,,,Early,early
549342,388490,mobile,ended,-8.0,,,Early,early
549364,360901,mobile,ended,17.0,,,15 < Late < 30,late
549509,368432,mobile,canceled,,567818.0,630.0,NaN,early
549553,381575,mobile,ended,27.0,,,15 < Late < 30,late
549559,340394,mobile,ended,63.0,,,60 < Late < 90,late
549637,394752,mobile,ended,-35.0,,,Early,early
549639,223783,connect,canceled,,,,NaN,early
549796,371572,connect,ended,-96.0,543535.0,60.0,Early,early
549832,324680,mobile,ended,196.0,,,Late > 120,late
550009,353680,mobile,canceled,,,,NaN,early
550026,350231,mobile,ended,147.0,,,Late > 120,late
550047,402010,mobile,ended,119.0,,,90 < Late < 120,late
550165,349773,mobile,ended,27.0,,,15 < Late < 30,late
550183,375915,mobile,ended,-1333.0,,,Early,early
550247,408117,mobile,ended,1.0,,,Late < 15,late
550294,382243,mobile,ended,-37.0,,,Early,early
550383,339015,mobile,ended,2.0,,,Late < 15,late
550401,383804,connect,canceled,,,,NaN,early
550412,400417,mobile,ended,-46.0,,,Early,early
550440,409992,mobile,ended,,,,NaN,early
550528,409993,connect,ended,71.0,,,60 < Late < 90,late
550555,372858,mobile,ended,65.0,,,60 < Late < 90,late
550883,412104,mobile,ended,,,,NaN,early
551049,345911,mobile,ended,161.0,,,Late > 120,late
551224,361482,mobile,ended,387.0,,,Late > 120,late
551276,397786,mobile,ended,,,,NaN,early
551447,275062,connect,ended,-7.0,,,Early,early
551526,317770,connect,ended,75.0,,,60 < Late < 90,late
551652,356434,mobile,ended,-3.0,,,Early,early
552205,397786,mobile,ended,-4.0,,,Early,early
552229,334166,mobile,ended,85.0,,,60 < Late < 90,late
552381,406527,mobile,canceled,,,,NaN,early
552508,374475,mobile,ended,-118.0,,,Early,early
552512,410109,mobile,ended,-692.0,,,Early,early
552637,410068,mobile,ended,86.0,,,60 < Late < 90,late
552777,373484,mobile,ended,238.0,,,Late > 120,late
552838,367926,mobile,canceled,,,,NaN,early
505522,368036,mobile,ended,3.0,,,Late < 15,late
505785,381384,mobile,ended,-52.0,,,Early,early
506452,393172,connect,ended,-93.0,555818.0,30.0,Early,early
507056,396018,mobile,canceled,,,,NaN,early
507165,264953,mobile,ended,-3.0,,,Early,early
508482,402622,mobile,ended,11.0,,,Late < 15,late
508589,380726,mobile,canceled,,,,NaN,early
509172,305171,mobile,ended,4.0,,,Late < 15,late
512912,334108,mobile,ended,-147.0,,,Early,early
513358,354821,mobile,ended,30.0,,,30 < Late < 45,late
513750,329610,mobile,ended,-21.0,,,Early,early
514342,399946,mobile,ended,,,,NaN,early
514488,179304,mobile,ended,124.0,557954.0,0.0,Late > 120,late
515283,239575,mobile,ended,313.0,,,Late > 120,late
515290,334972,mobile,ended,-16.0,,,Early,early
516321,365350,mobile,ended,1440.0,,,Late > 120,late
516697,363280,mobile,ended,3.0,,,Late < 15,late
519652,394911,mobile,ended,49.0,,,45 < Late < 60,late
519677,370585,connect,ended,-45.0,,,Early,early
519722,390073,connect,ended,20.0,,,15 < Late < 30,late
520253,380318,mobile,canceled,,,,NaN,early
520471,356762,mobile,ended,11.0,,,Late < 15,late
521907,403154,mobile,canceled,,,,NaN,early
522101,376391,mobile,ended,,,,NaN,early
522433,398897,mobile,ended,-375.0,,,Early,early
523357,366164,connect,ended,-149.0,,,Early,early
523675,333553,connect,ended,7.0,,,Late < 15,late
523809,392718,mobile,canceled,,,,NaN,early
525523,387776,mobile,canceled,,,,NaN,early
525571,213654,mobile,canceled,,,,NaN,early
525707,396293,mobile,ended,-56.0,,,Early,early
525735,298466,mobile,canceled,,,,NaN,early
526012,397786,mobile,ended,,,,NaN,early
526537,380478,mobile,ended,747.0,,,Late > 120,late
526544,370513,mobile,ended,,,,NaN,early
528320,378091,mobile,canceled,,,,NaN,early
528560,377119,connect,ended,-369.0,539582.0,120.0,Early,early
528619,240686,mobile,ended,-85.0,,,Early,early
528706,364199,mobile,ended,105.0,,,90 < Late < 120,late
528932,284482,mobile,canceled,,,,NaN,early
528964,298455,mobile,ended,52.0,,,45 < Late < 60,late
529300,376186,mobile,canceled,,,,NaN,early
530110,216148,connect,ended,-211.0,541841.0,60.0,Early,early
530552,388408,mobile,ended,69.0,,,60 < Late < 90,late
531118,280562,mobile,ended,16.0,,,15 < Late < 30,late
532032,194340,connect,ended,-2.0,,,Early,early
532070,323777,mobile,ended,27.0,,,15 < Late < 30,late
532222,310553,connect,canceled,,,,NaN,early
532682,300505,connect,ended,-41.0,,,Early,early
532725,349366,mobile,ended,,,,NaN,early
532751,407245,mobile,ended,-79.0,,,Early,early
533365,407397,mobile,ended,-5.0,,,Early,early
533410,373648,mobile,canceled,,,,NaN,early
533436,384123,mobile,ended,-13.0,,,Early,early
533480,372878,mobile,ended,209.0,,,Late > 120,late
533739,387498,mobile,ended,-1039.0,,,Early,early
533742,213366,mobile,ended,105.0,,,90 < Late < 120,late
533830,342085,connect,canceled,,,,NaN,early
534045,241032,mobile,ended,37.0,,,30 < Late < 45,late
534058,226273,mobile,ended,,,,NaN,early
534082,408415,mobile,canceled,,,,NaN,early
534306,360880,mobile,ended,46.0,,,45 < Late < 60,late
534346,347083,mobile,ended,-146.0,,,Early,early
548057,393442,mobile,ended,-84.0,,,Early,early
548097,401262,mobile,ended,-294.0,,,Early,early
548206,348462,mobile,canceled,,,,NaN,early
548225,359800,mobile,ended,184.0,,,Late > 120,late
548242,381340,mobile,ended,-59.0,,,Early,early
548278,362187,connect,ended,-732.0,,,Early,early
548286,305307,mobile,ended,-185.0,,,Early,early
548318,362339,connect,ended,44.0,,,30 < Late < 45,late
548343,411694,mobile,ended,-16.0,,,Early,early
548387,411944,mobile,ended,,,,NaN,early
548519,402677,mobile,ended,-254.0,,,Early,early
548683,411018,mobile,ended,30.0,,,30 < Late < 45,late
548691,379181,mobile,ended,4.0,,,Late < 15,late
548748,337768,mobile,ended,,,,NaN,early
548813,385625,connect,canceled,,,,NaN,early
548873,407334,mobile,ended,67.0,,,60 < Late < 90,late
548964,242106,mobile,canceled,,,,NaN,early
548975,412114,mobile,ended,-7.0,,,Early,early
548989,408119,mobile,ended,-153.0,,,Early,early
549011,328866,mobile,ended,-47.0,,,Early,early
549023,365926,connect,canceled,,550970.0,0.0,NaN,early
549074,217777,connect,ended,-4.0,,,Early,early
549167,402852,mobile,ended,40.0,,,30 < Late < 45,late
549356,410212,mobile,ended,122.0,,,Late > 120,late
549607,377119,connect,ended,,,,NaN,early
549678,401387,mobile,ended,-13.0,,,Early,early
549741,243474,mobile,ended,172.0,,,Late > 120,late
549758,401595,mobile,ended,270.0,,,Late > 120,late
549802,365635,connect,ended,-2.0,,,Early,early
549839,353760,mobile,canceled,,,,NaN,early
549891,371625,mobile,ended,-14.0,,,Early,early
549963,375946,mobile,canceled,,,,NaN,early
550192,394328,mobile,ended,-53.0,,,Early,early
550198,402420,mobile,ended,35.0,,,30 < Late < 45,late
550221,366992,mobile,ended,73.0,,,60 < Late < 90,late
550243,362191,mobile,ended,114.0,,,90 < Late < 120,late
550253,407489,mobile,ended,3.0,,,Late < 15,late
550342,360929,mobile,ended,123.0,,,Late > 120,late
550372,411729,mobile,ended,-19.0,,,Early,early
550379,203773,connect,canceled,,,,NaN,early
550467,337737,mobile,ended,-99.0,,,Early,early
550529,362531,connect,ended,-26.0,544688.0,660.0,Early,early
550642,392812,mobile,ended,-79.0,,,Early,early
550659,243721,mobile,ended,-205.0,,,Early,early
550724,378542,mobile,ended,14.0,,,Late < 15,late
550727,396531,mobile,ended,18.0,,,15 < Late < 30,late
550745,407817,mobile,ended,-190.0,,,Early,early
541118,388764,mobile,ended,18.0,,,15 < Late < 30,late
541211,338103,mobile,canceled,,,,NaN,early
541314,390509,connect,ended,,,,NaN,early
541377,316744,connect,canceled,,,,NaN,early
541478,410293,mobile,ended,285.0,,,Late > 120,late
541710,275932,mobile,ended,-11.0,,,Early,early
541820,338969,connect,canceled,,,,NaN,early
541883,366113,mobile,ended,76.0,,,60 < Late < 90,late
541973,409733,mobile,canceled,,,,NaN,early
542208,290726,connect,canceled,,,,NaN,early
542310,211446,mobile,ended,-120.0,,,Early,early
542660,249274,mobile,ended,38.0,,,30 < Late < 45,late
542682,396183,mobile,ended,97.0,,,90 < Late < 120,late
542760,384479,mobile,ended,7.0,,,Late < 15,late
542762,372661,mobile,ended,6.0,,,Late < 15,late
542853,350149,mobile,ended,-78.0,,,Early,early
542867,242437,mobile,ended,-14.0,,,Early,early
542890,246926,mobile,ended,8.0,,,Late < 15,late
542904,212965,connect,ended,-21.0,,,Early,early
543000,357005,mobile,ended,12.0,,,Late < 15,late
543046,179977,mobile,ended,100.0,,,90 < Late < 120,late
543058,387810,connect,ended,265.0,,,Late > 120,late
543084,337380,mobile,ended,-38.0,,,Early,early
543166,379706,mobile,ended,47.0,,,45 < Late < 60,late
543174,308731,mobile,ended,-349.0,,,Early,early
543210,402562,connect,ended,-107.0,538013.0,0.0,Early,early
543226,295783,connect,canceled,,,,NaN,early
543297,341119,connect,ended,66.0,,,60 < Late < 90,late
543354,310553,connect,ended,-71.0,,,Early,early
543412,407749,mobile,ended,148.0,,,Late > 120,late
543419,376601,mobile,ended,79.0,,,60 < Late < 90,late
543478,258100,mobile,ended,0.0,,,Late < 15,early
543548,287833,mobile,ended,153.0,,,Late > 120,late
543684,396483,connect,ended,-15.0,,,Early,early
543784,307717,mobile,ended,559.0,,,Late > 120,late
543785,263718,mobile,canceled,,,,NaN,early
543792,274598,mobile,ended,-199.0,536619.0,120.0,Early,early
543881,395861,mobile,ended,-77.0,,,Early,early
544067,216701,mobile,ended,164.0,,,Late > 120,late
544079,331714,mobile,ended,-33.0,,,Early,early
544097,409343,mobile,ended,-2.0,,,Early,early
544194,384532,mobile,ended,87.0,,,60 < Late < 90,late
544225,230201,connect,ended,-122.0,540562.0,30.0,Early,early
544499,371242,mobile,canceled,,,,NaN,early
544530,293910,mobile,ended,33.0,,,30 < Late < 45,late
544543,298611,mobile,ended,24.0,,,15 < Late < 30,late
544595,286034,mobile,ended,-194.0,,,Early,early
544623,355843,mobile,ended,-359.0,,,Early,early
544640,408539,mobile,ended,,,,NaN,early
544665,410645,mobile,ended,-21.0,,,Early,early
544668,264913,mobile,ended,113.0,,,90 < Late < 120,late
544945,340442,mobile,ended,48.0,538975.0,120.0,45 < Late < 60,late
544987,326069,mobile,ended,-12.0,,,Early,early
535428,347873,connect,ended,-430.0,,,Early,early
535524,344584,mobile,ended,-6.0,,,Early,early
535549,343384,mobile,ended,-245.0,,,Early,early
535583,376840,connect,ended,-47.0,,,Early,early
535627,310263,mobile,ended,-4.0,,,Early,early
535660,399066,mobile,ended,1.0,,,Late < 15,late
535876,407723,mobile,ended,,,,NaN,early
535907,408983,mobile,ended,960.0,,,Late > 120,late
536387,310661,mobile,ended,5.0,539166.0,720.0,Late < 15,late
536566,401870,connect,canceled,,,,NaN,early
536619,274598,mobile,ended,6.0,,,Late < 15,late
536635,408952,mobile,ended,16.0,,,15 < Late < 30,late
536765,347781,mobile,ended,-26.0,536981.0,600.0,Early,early
536779,374965,mobile,ended,87.0,,,60 < Late < 90,late
536956,318463,mobile,ended,25.0,,,15 < Late < 30,late
536959,370420,mobile,ended,7.0,,,Late < 15,late
537067,393094,mobile,ended,-63.0,,,Early,early
537181,397336,mobile,ended,453.0,,,Late > 120,late
537433,278005,mobile,ended,-66.0,,,Early,early
537461,402528,connect,ended,230.0,,,Late > 120,late
537466,350433,mobile,ended,96.0,,,90 < Late < 120,late
537520,409071,mobile,ended,0.0,,,Late < 15,early
537642,186958,mobile,ended,-6.0,,,Early,early
537800,382586,mobile,ended,69.0,,,60 < Late < 90,late
537919,407046,mobile,ended,-15.0,,,Early,early
537929,369781,connect,ended,-39.0,,,Early,early
537952,307819,mobile,ended,-152.0,,,Early,early
538000,309580,connect,canceled,,,,NaN,early
538021,304228,mobile,ended,23.0,,,15 < Late < 30,late
538046,248889,connect,ended,-8.0,,,Early,early
538116,289901,connect,ended,-92.0,532257.0,660.0,Early,early
538167,401870,connect,ended,8.0,,,Late < 15,late
538206,408821,mobile,ended,,,,NaN,early
538209,338495,mobile,ended,1508.0,,,Late > 120,late
538289,349012,mobile,ended,-43.0,,,Early,early
538335,404146,mobile,ended,-128.0,,,Early,early
538394,295049,mobile,canceled,,,,NaN,early
538397,392479,mobile,ended,-301.0,,,Early,early
538400,409104,mobile,ended,-58.0,,,Early,early
538424,375218,mobile,ended,150.0,,,Late > 120,late
538481,300528,connect,ended,-61.0,,,Early,early
538555,409045,mobile,ended,,,,NaN,early
538605,228400,mobile,ended,-957.0,,,Early,early
538612,389167,mobile,ended,50.0,,,45 < Late < 60,late
538689,221830,mobile,ended,768.0,,,Late > 120,late
538721,288611,mobile,ended,17.0,534242.0,60.0,15 < Late < 30,late
538751,338149,mobile,ended,,,,NaN,early
538808,358881,mobile,ended,104.0,,,90 < Late < 120,late
538818,409615,mobile,canceled,,,,NaN,early
538819,397636,mobile,ended,30.0,,,30 < Late < 45,late
538833,391519,connect,canceled,,,,NaN,early
538861,394272,mobile,canceled,,,,NaN,early
538894,368436,mobile,ended,23.0,,,15 < Late < 30,late
538896,387606,mobile,ended,357.0,,,Late > 120,late
538952,404020,mobile,ended,131.0,,,Late > 120,late
538984,374614,mobile,ended,-5.0,,,Early,early
539002,381098,mobile,ended,359.0,,,Late > 120,late
551551,307695,mobile,ended,-46.0,,,Early,early
551559,384383,mobile,ended,10.0,,,Late < 15,late
551583,381470,mobile,ended,26.0,,,15 < Late < 30,late
551597,411734,mobile,ended,12.0,,,Late < 15,late
551599,409572,mobile,ended,,,,NaN,early
551609,373826,mobile,ended,-56.0,,,Early,early
551648,399992,mobile,canceled,,,,NaN,early
551734,176220,connect,ended,37.0,,,30 < Late < 45,late
551743,410779,mobile,ended,14.0,,,Late < 15,late
551761,244438,mobile,ended,,,,NaN,early
551765,379188,mobile,ended,-1.0,,,Early,early
551982,406831,mobile,ended,230.0,,,Late > 120,late
552186,358816,mobile,ended,5.0,,,Late < 15,late
552211,384040,connect,ended,-358.0,539551.0,0.0,Early,early
552295,381331,mobile,ended,-94.0,,,Early,early
552384,380584,mobile,ended,-9.0,,,Early,early
552427,248300,connect,ended,-157.0,,,Early,early
552519,349605,connect,canceled,,,,NaN,early
552531,404801,mobile,ended,-29.0,,,Early,early
552547,403863,mobile,ended,76.0,,,60 < Late < 90,late
552591,409238,mobile,canceled,,,,NaN,early
552617,355549,mobile,canceled,,,,NaN,early
552659,407410,mobile,ended,-70.0,,,Early,early
552681,378961,mobile,ended,3.0,,,Late < 15,late
552741,407026,mobile,ended,,551060.0,630.0,NaN,early
552763,324940,mobile,ended,-5.0,,,Early,early
552781,264348,mobile,ended,34.0,,,30 < Late < 45,late
552883,329897,mobile,ended,106.0,,,90 < Late < 120,late
552900,297132,mobile,ended,70.0,,,60 < Late < 90,late
552904,349894,connect,ended,50.0,,,45 < Late < 60,late
